"","cpg","trait","cpg_pos","lead_snp","cis","b_wald_ratio","se_wald_ratio","p_wald_ratio","coloc_nsnp","coloc_h0","coloc_h1","coloc_h2","coloc_h3","coloc_h4"
"1176","cg03403093","Mean cell volume","chr2:99132041","rs7748918",FALSE,-0.2216,0.0244,9.452e-21,12,3.68468276818256e-34,3.1414770870266e-17,3.30841420739449e-20,0.00182250153438622,0.998177498465614
"1177","cg03403093","Mean cell haemoglobin","chr2:99132041","rs7748918",FALSE,-0.0963,0.0096,1.147e-24,12,3.70559276652529e-37,3.15930447809828e-20,3.90255127077717e-19,0.0323045729591465,0.967695427040857
"1178","cg03403093","Red blood cell count","chr2:99132041","rs7748918",FALSE,0.0173,0.0021,1.862e-17,12,2.59799151035999e-31,2.21498872916844e-14,2.43356132110751e-20,0.00107587514854825,0.998924124851431
"1179","cg10441070","Birth weight","chr6:152126250","rs7749650",TRUE,-0.0362,0.004,3.2e-19,17,1.81050037812053e-45,7.65813259553982e-16,4.70593949776125e-32,0.0189243101891226,0.98107568981088
"1180","cg26712477","Schizophrenia","chr6:28984445","rs7752195",FALSE,-0.188198793966831,0.0226,7.289e-17,873,5.755640165464e-150,9.23537960421334e-25,2.17610993588756e-127,0.033951355398501,0.966048644601505
"1181","cg06062132","Height","chr6:76311331","rs7755068",TRUE,0.03,0.0041,2e-13,16,9.08656320375861e-34,1.17639253712696e-11,1.07124589291058e-24,0.0128817741770571,0.987118225811179
"1182","cg12061886","Mean cell haemoglobin","chr14:75746793","rs7755970",FALSE,-0.0856,0.0105,1.026e-17,13,8.1876494374482e-51,3.34959327616626e-15,1.26600772711224e-37,0.0508436200781686,0.949156379921822
"1183","cg12061886","Red blood cell count","chr14:75746793","rs7755970",FALSE,0.0164,0.0023,4.237e-14,13,5.06821068994872e-47,2.07342102015266e-11,1.67247817465497e-37,0.0674891001028681,0.932510899876403
"1184","cg12061886","Mean cell volume","chr14:75746793","rs7755970",FALSE,-0.1935,0.027,6.27e-15,13,3.87184381013159e-47,1.5839835464212e-11,1.09986769342191e-37,0.0440399751175001,0.955960024866655
"1185","cg05132821","Height","chr6:26569537","rs7765920",TRUE,0.022,0.0035,3.1e-10,79,3.94204870316297e-105,1.14521807761626e-06,3.8378600448226e-101,0.0101596595391729,0.989839195242748
"1186","cg23856413","Systemic lupus erythematosus","chr6:106429659","rs7768653",TRUE,0.207014169384326,0.0310222275752008,3.10827e-12,11,3.02049686163977e-29,7.11715979182588e-07,2.44006304926375e-24,0.0565514591986019,0.943447829085418
"1187","cg23164938","Birth weight","chr6:152128366","rs7772579",TRUE,-0.0359,0.004,3.2e-19,24,5.25254975438501e-36,7.22830646202823e-16,1.35782051014192e-22,0.017703376481319,0.982296623518675
"1188","cg26233914","Systemic lupus erythematosus","chr16:31366536","rs78154181",TRUE,0.235704333359068,0.0292927331817462,1.35936e-16,31,9.73321986473131e-26,1.21862074977101e-12,2.66243223259566e-15,0.0323666096308625,0.967633390367917
"1189","cg14397120","Height","chr9:139156255","rs7861829",TRUE,-0.036,0.0033,1.9e-27,11,1.64228133618073e-95,6.42379815225644e-24,2.55945809537365e-73,0.0992126452320901,0.900787354767923
"1190","cg11784071","Schizophrenia","chr10:104629166","rs7902804",TRUE,0.0733991495697677,0.0108,9.566e-12,333,0,7.36741984856471e-14,0,0.0187190537541619,0.981280946245825
"1191","cg08287265","Ulcerative colitis","chr10:101292766","rs7911680",TRUE,0.171799729334372,0.0213,8.267e-16,44,1.47868012017099e-51,2.21164764715383e-12,6.02242883212123e-42,0.00801570463953605,0.991984295358251
"1192","cg08287265","Crohn's disease","chr10:101292766","rs7911680",TRUE,0.200996097058763,0.023,2.517e-18,44,6.06724413069555e-55,9.07471874634319e-16,4.61052069994539e-41,0.0680271422279783,0.931972857772027
"1193","cg08287265","Inflammatory bowel disease","chr10:101292766","rs7911680",TRUE,0.178397199901798,0.0169,5.024e-26,44,1.05004657131436e-61,1.57054456685385e-22,1.01247805004744e-41,0.0141576946004958,0.985842305399506
"1194","cg06854084","Inflammatory bowel disease","chr10:101292507","rs7916751",TRUE,-0.175103668535482,0.0168,1.842e-25,45,2.51745844808446e-81,2.03602642933644e-22,2.42738642369182e-61,0.0186504458250476,0.981349554174947
"1195","cg06854084","Crohn's disease","chr10:101292507","rs7916751",TRUE,-0.205794912979597,0.0229,2.274e-19,45,1.1089172687453e-74,8.96850896915883e-16,8.41912961745291e-61,0.0671579358638411,0.932842064136144
"1196","cg06854084","Ulcerative colitis","chr10:101292507","rs7916751",TRUE,-0.162801322308048,0.0212,1.516e-14,45,3.17180192630856e-71,2.56523501132592e-12,1.29186060963542e-61,0.00945754397113122,0.990542456026317
"1197","cg06266973","Coronary heart disease","chr10:43811183","rs7924201",TRUE,-0.057252,0.0093235,8.22e-10,85,8.02075928738592e-12,1.72451390629435e-07,7.74654102775299e-06,0.165721254022761,0.834270826976798
"1198","cg19148647","Fasting glucose","chr11:45735154","rs7933420",TRUE,-0.022,0.0031,1.009e-12,11,7.12570572188857e-83,3.03101291397205e-09,5.83880528297928e-76,0.0238599883772816,0.976140008591712
"1199","cg24866086","Urate","chr11:65399260","rs7934036",TRUE,0.044,0.0056,8.87123184905152e-14,17,9.51847292883223e-31,2.09899345177146e-11,3.01085362454011e-22,0.00564511563724686,0.994354884341758
"1200","cg15270729","Height","chr11:47468898","rs7940536",TRUE,0.025,0.0031,2.8e-15,521,0,6.89726063391215e-16,0,0.028498786046035,0.97150121395396
"1201","cg13088598","HDL cholesterol","chr11:47791973","rs7942031",TRUE,0.0383,0.0042,1.09e-17,70,1.03967475513024e-35,9.06362798463683e-25,1.83024139974894e-12,0.158714643914578,0.841285356083594
"1202","cg13088598","Height","chr11:47791973","rs7942031",TRUE,-0.024,0.0036,1.9e-11,49,7.20300192734595e-19,5.43131032242468e-08,8.50060479563131e-13,0.0631606342684307,0.936839311417619
"1203","cg12261786","Age at menarche","chr10:88727830","rs7942486",FALSE,-0.038,0.00570851445637247,2.8e-11,19,1.85280154822824e-80,8.22644767604201e-08,8.45991037431701e-76,0.00275896327069222,0.997240954464825
"1204","cg01529068","Schizophrenia","chr11:46393519","rs7951579",TRUE,0.089895547102826,0.0141,2.012e-10,125,4.97175705087476e-33,4.46752638448922e-07,4.56424916723736e-28,0.0400535294363954,0.959946023810968
"1205","cg16292768","Alzheimer's disease","chr8:27467783","rs7982",TRUE,-0.14,0.0165,2.477e-17,22,5.51951339315881e-36,5.26484729086273e-14,6.11031370437741e-25,0.00483322175192315,0.995166778248022
"1206","cg01839603","Extreme height","chr7:2801424","rs798485",TRUE,0.23,0.029,3.9e-16,68,1.15271678175632e-36,6.82628121099552e-13,5.19074116111104e-26,0.029768853614093,0.970231146385219
"1207","cg01839603","Height","chr7:2801424","rs798485",TRUE,-0.056,0.0032,5.6e-69,68,3.8600038344708e-90,2.28585824954088e-66,3.60298010169616e-26,0.0203568688039603,0.979643131196037
"1208","cg23304647","Extreme height","chr7:2778058","rs798518",TRUE,0.22,0.028,2.7e-15,54,2.26596269201269e-42,7.57837908308162e-13,1.02163614374256e-31,0.0332012217701667,0.966798778229072
"1209","cg23304647","Height","chr7:2778058","rs798518",TRUE,0.053,0.0032,7.7e-63,71,2.05574284608515e-95,6.87203979507955e-66,1.91207694692627e-31,0.0629808434085369,0.937019156591469
"1210","cg25318189","Extreme height","chr7:2800436","rs798528",TRUE,0.23,0.028,9.2e-17,55,5.11801931320594e-82,2.54660233088112e-12,2.30753116095497e-71,0.113931087363151,0.886068912634299
"1211","cg13598010","Triglycerides","chr7:72838776","rs79862839",TRUE,0.1017,0.008,8.361e-36,56,4.24484849255682e-141,3.06502751578028e-99,2.76907377270417e-44,0.0190133366238877,0.980986663376116
"1212","cg20589815","Schizophrenia","chr10:47656205","rs79950306",FALSE,0.0774979340203838,0.011,1.809e-12,273,9.38060592871401e-147,4.48513221464676e-09,3.61754106962715e-139,0.17213697648593,0.827863019028917
"1213","cg21350007","Height","chr13:115083086","rs7998576",TRUE,-0.022,0.0035,1.7e-10,18,5.25962549011579e-31,2.29812247778741e-07,3.13551937273204e-26,0.0127129425205156,0.987286827667239
"1214","cg18161374","Years of schooling","chr18:35146050","rs80035064",TRUE,-0.018,0.003,6.357e-10,77,5.02030136763779e-27,7.75108423744257e-06,1.75314390504891e-23,0.0260937316772154,0.973898517238546
"1215","cg03703356","Height","chr14:103989368","rs8014182",TRUE,0.032,0.0042,3.5e-14,13,0,8.85059632473095e-11,0,0.0080173255039439,0.991982674407573
"1216","cg21086870","Height","chr15:41836937","rs8023530",TRUE,0.022,0.0033,7.9e-11,54,4.47515408156687e-69,3.34232141001605e-07,3.77466814327464e-64,0.0272187716670456,0.972780894100808
"1217","cg00337662","Obesity class 1","chr15:68113328","rs8025790",TRUE,0.1,0.015,4.1e-11,56,1.56327658117758e-86,5.15140195469141e-08,4.95231822775124e-81,0.015334508086446,0.984665440399543
"1218","cg00337662","Body mass index","chr15:68113328","rs8025790",TRUE,-0.0303,0.0035,4.889e-18,86,1.06746748081947e-92,4.00509761398497e-14,4.42297508559257e-81,0.0156104456798384,0.984389554320111
"1219","cg09469610","Body mass index","chr15:68113110","rs8028313",TRUE,-0.0299,0.0035,1.262e-17,115,0,5.11700394695082e-14,0,0.0202421121438322,0.979757887856115
"1220","cg09469610","Obesity class 1","chr15:68113110","rs8028313",TRUE,0.1,0.015,1.7e-11,74,0,3.62079432563484e-08,0,0.0104812643935385,0.989518699398538
"1221","cg09469610","Overweight","chr15:68113110","rs8028313",TRUE,0.065,0.011,2e-09,44,0,1.20798619616406e-05,0,0.0169047160105756,0.983083204127455
"1222","cg25638626","Body mass index","chr15:68117903","rs8030456",TRUE,-0.0301,0.0035,5.145e-18,64,8.9327822492519e-48,3.7441929830302e-14,3.70308882811824e-36,0.0145361046584416,0.985463895341515
"1223","cg25638626","Obesity class 1","chr15:68117903","rs8030456",TRUE,0.1,0.015,4.3e-11,39,1.25883367081181e-41,4.57254714833102e-08,3.95382528685266e-36,0.0133751236350959,0.986624830639437
"1224","cg14316711","Birth weight","chr9:125888315","rs803736",TRUE,-0.0342,0.0051,1.7e-11,157,1.31604130469072e-13,4.21910935709912e-08,4.59593855702984e-07,0.146488120693627,0.853511377521291
"1225","cg20622131","Lung adenocarcinoma","chr15:78917612","rs8039449",TRUE,0.28065821280154,0.037236,3.16e-22,128,9.65224259107577e-95,6.1026839223106e-11,1.03519765097565e-85,0.0645154612017232,0.935484538737242
"1226","cg23521742","Cigarettes smoked per day","chr15:78799507","rs8043227",TRUE,-0.6808,0.0837,4.273e-16,12,1.26087402034543e-27,7.38237366307028e-13,1.98720341498081e-17,0.0106456527329006,0.989354347266358
"1227","cg23521742","Lung cancer","chr15:78799507","rs8043227",TRUE,-0.170379152032275,0.015546,1.21e-19,24,2.02032531915406e-40,2.11429776196281e-25,3.34650990858565e-17,0.0340557343869695,0.965944265613024
"1228","cg06019726","Height","chr5:133897654","rs8055190",FALSE,-0.043,0.0072,2.1e-09,39,3.88803396415297e-92,3.65302311169371e-05,1.55329754249267e-88,0.145086024161172,0.854877445607713
"1229","cg17833746","Inflammatory bowel disease","chr17:40489785","rs8069645",TRUE,0.125001365162803,0.019,4.352e-11,122,8.52625316645326e-209,4.49675393219772e-08,1.814837492041e-202,0.0948095094268407,0.905190445605618
"1230","cg05725940","Rheumatoid arthritis","chr17:38074925","rs8076131",TRUE,-0.083381608939051,0.0139434725861898,1.1e-10,28,4.73546398912955e-21,4.80052884198872e-10,3.7471349981878e-13,0.0370232262152913,0.962976773304282
"1231","cg00588841","Extreme height","chr17:61851480","rs8076717",TRUE,0.18,0.029,4.6e-10,82,7.22390903101281e-131,4.18931606008563e-07,1.07623504071589e-125,0.0614748960979047,0.938524684970464
"1232","cg08995595","Asthma","chr17:38119330","rs8079416",TRUE,-0.160168752152821,0.0197713166211378,7.0748e-16,17,3.63144770880193e-65,7.8233017600581e-13,1.37421888483631e-55,0.0019624702022535,0.998037529796964
"1233","cg09121543","Extreme height","chr17:61774794","rs8080211",TRUE,0.18,0.029,3.1e-10,56,1.12181896896963e-54,4.34232545873145e-07,1.66964634702386e-49,0.0636921936633071,0.936307372104141
"1234","cg13568213","Myocardial infarction","chr9:136387235","rs8176663",TRUE,0.0769132,0.0105580068909169,3.22090190761499e-13,27,3.45116973120385e-32,1.00476236674342e-09,1.01450896838746e-24,0.0285646498495339,0.971435349145698
"1235","cg15174393","HDL cholesterol","chr12:125259081","rs838879",TRUE,0.0493,0.004,9.367e-33,11,4.21190000461308e-174,7.59520071491823e-31,5.31575224474703e-145,0.0949524162815519,0.905047583718427
"1236","cg03479209","Height","chr3:58020999","rs839232",TRUE,-0.023,0.0032,5.6e-13,64,2.4967466014977e-175,3.04464911848343e-09,1.93974141421861e-168,0.0226767872368277,0.97732320971851
"1237","cg13706613","Height","chr9:139324927","rs8413",TRUE,-0.023,0.003,2.6e-14,18,3.62537077115597e-33,9.20397866983418e-11,4.17266183598016e-26,5.94018239476757e-05,0.99994059808401
"1238","cg02720618","Birth weight","chr6:152129791","rs851976",TRUE,-0.0361,0.004,3.1e-19,51,1.07301987902136e-53,6.86479615304179e-16,2.76547551114429e-40,0.0167092292108064,0.983290770789187
"1239","cg17264271","Birth weight","chr6:152126938","rs851977",TRUE,-0.0363,0.004,1.9e-19,64,0,1.05764945784705e-15,0,0.0262709626121316,0.973729037387863
"1240","cg24230188","HbA1C","chr22:37461787","rs855791",TRUE,0.0271,0.0036,2.742e-14,29,3.27511426736214e-162,1.15379395495631e-10,2.87833021364922e-155,1.40244467241133e-05,0.999985975437886
"1241","cg24230188","Mean cell volume","chr22:37461787","rs855791",TRUE,-0.4257,0.0286,2.404e-54,44,6.18720474339206e-198,2.18693269145805e-46,3.17088422085883e-155,0.000120903332721532,0.999879096667273
"1242","cg24230188","Transferrin Saturation","chr22:37461787","rs855791",TRUE,-0.1921,0.0101,3.504e-80,43,2.54288744186208e-228,8.98585682194331e-77,2.82994937092696e-155,2.54076509721426e-08,0.999999974592356
"1243","cg24230188","Mean cell haemoglobin","chr22:37461787","rs855791",TRUE,-0.1928,0.0112,1.014e-69,43,3.76612752853616e-214,1.33084469990633e-62,2.82987754228691e-155,1.1368683772163e-16,1
"1244","cg24230188","Iron","chr22:37461787","rs855791",TRUE,-0.1868,0.0101,4.312e-77,43,4.62154222276248e-224,1.6331244563424e-72,2.85899361528409e-155,1.02991093360453e-05,0.999989700890695
"1245","cg24230188","Packed cell volume","chr22:37461787","rs855791",TRUE,-0.1549,0.0186,4.285e-20,38,6.07399327001167e-165,2.14486624882346e-13,2.83248870113434e-155,2.16902230634475e-07,0.999999783097531
"1246","cg24230188","Haemoglobin concentration","chr22:37461787","rs855791",TRUE,-0.0791,0.0063,4.645e-40,43,4.50337310275342e-184,1.59136677663956e-32,2.82987756323811e-155,7.41101763226522e-12,0.99999999999261
"1247","cg04436634","Mean cell haemoglobin concentration","chr1:158575773","rs857685",TRUE,0.0176,0.0038,5.625e-16,33,3.65856673828654e-260,0.00410246770281419,1.38266200869802e-258,0.154200608994781,0.841696923302424
"1248","cg05990720","Amyotrophic lateral sclerosis","chr9:27573650","rs868857",TRUE,0.1692,0.0201,3.83258561763365e-17,115,2.1085612578436e-66,1.77593763312172e-14,1.90197319086987e-53,0.159353217839481,0.840646782160494
"1249","cg12098896","Schizophrenia","chr7:2022568","rs871924",TRUE,0.0763034175417175,0.0109,2.196e-12,77,5.72714469975726e-35,4.72759948750734e-09,8.76948339664256e-28,0.0714611201698815,0.928538875102518
"1250","cg23060047","Age at menopause","chr12:130819504","rs873663",TRUE,-0.13,0.02,6.1e-10,36,3.74192383909107e-96,1.70321499527648e-07,2.16869867584882e-90,0.0978106725626754,0.902189157115833
"1251","cg04276316","Rheumatoid arthritis","chr1:2572242","rs876938",TRUE,0.104360015324243,0.0137926584873152,1.2e-13,69,1.88749175736439e-38,3.02086891670123e-10,5.28678061754111e-30,0.0836968941422531,0.916303105555656
"1252","cg02132604","Lumbar spine bone mineral density","chr11:68191756","rs880610",TRUE,-0.08294,0.012029,1.71e-11,33,3.98412902930466e-15,6.69230284412308e-09,3.0267764952412e-09,0.00408828732740839,0.99591170295351
"1253","cg24015747","Inflammatory bowel disease","chr19:4323081","rs888208",FALSE,0.158703158695211,0.0192,1.501e-16,12,8.10095921678937e-55,4.0034560609598e-14,2.24250204575087e-43,0.010092432395507,0.98990756760445
"1254","cg24015747","Crohn's disease","chr19:4323081","rs888208",FALSE,0.161804174120998,0.0264,9.036e-10,12,4.97778649858256e-48,2.45999874763132e-07,2.2738103106067e-43,0.0102473114975368,0.989752442502582
"1255","cg24015747","Ulcerative colitis","chr19:4323081","rs888208",FALSE,0.160501896654029,0.0242,3.565e-11,12,2.77035276683942e-49,1.36909534767362e-08,2.24018459746536e-43,0.0100809682242609,0.98991901808479
"1256","cg24285942","Urate","chr11:64361020","rs893006",TRUE,-0.063,0.0058,1.05193391042669e-24,26,5.55827826782682e-33,2.78166711645176e-28,6.9629241002383e-07,0.033880169717891,0.966119133989698
"1257","cg07963676","Height","chr14:59653913","rs893516",TRUE,0.02,0.0032,2.8e-10,12,2.34306760596717e-117,1.60632017197337e-06,1.52734748537539e-113,0.00948040939793739,0.990517984281874
"1258","cg14108840","Lumbar spine bone mineral density","chr12:54410302","rs894737",TRUE,-0.061486,0.009131,4.98e-11,13,4.73638080200817e-39,2.76382136889937e-08,1.70401725420768e-33,0.00895240820307093,0.991047564158722
"1259","cg20340866","Lumbar spine bone mineral density","chr12:54391631","rs894738",TRUE,-0.062783,0.009136,2e-11,19,4.57184680933828e-29,2.06866520803594e-08,1.88863451301665e-23,0.00755323002140237,0.992446749291939
"1260","cg11972305","Schizophrenia","chr2:233791962","rs895435",TRUE,0.0690035380967296,0.0106,6.928e-11,157,3.32825988736399e-274,1.29578148884041e-07,4.05266338484225e-268,0.156938072256804,0.843061798165084
"1261","cg16317516","HDL cholesterol","chr11:47294196","rs901746",TRUE,0.0461,0.0037,4.133e-33,37,5.19849056240356e-64,9.64547665446859e-37,1.0742132487956e-29,0.0189503105559967,0.981049689444005
"1262","cg16317516","Height","chr11:47294196","rs901746",TRUE,-0.019,0.0032,1.8e-09,41,4.34074655984029e-74,2.27963364827447e-13,1.15713039036391e-63,0.00508199373449205,0.994918006265279
"1263","cg16178907","Height","chr12:124772640","rs904648",TRUE,-0.03,0.0039,8.2e-15,13,1.57939212325521e-20,5.5611036025665e-11,4.20318362991715e-13,0.000480438409789939,0.999519561534175
"1264","cg24268236","Rheumatoid arthritis","chr3:134204538","rs909685",FALSE,0.113328685307003,0.0158781400196992,6.3e-14,69,7.2903425589153e-172,1.28348168355396e-09,1.17237954149479e-165,0.00106506638931417,0.998934932327191
"1265","cg00820065","Serum creatinine (eGFRcrea)","chr20:33292135","rs910870",TRUE,0.0054,0.00092,1.8e-09,171,0,4.22533170310956e-05,0,0.0471104895247231,0.952847257158276
"1266","cg21377521","Mean platelet volume","chr12:29744537","rs918873",TRUE,0.0072,0.0011,2.528e-11,73,4.35219778565311e-102,1.41304072273218e-13,6.0968476854796e-92,0.000980461745495538,0.999019538254365
"1267","cg24901707","Neuroticism","chr8:11225793","rs920044",TRUE,-0.021,0.003,8.752e-10,36,2.27885830037103e-18,5.82935745762143e-10,2.14778543536192e-10,0.0539947035802184,0.946005295622068
"1268","cg12456884","Height","chr17:7372008","rs9217",TRUE,-0.028,0.003,4.6e-20,20,1.13637227787274e-91,6.67488662915548e-17,1.81279090087989e-78,6.48720643331272e-05,0.999935127935654
"1269","ch.3.72608909F","LDL cholesterol","chr3:72526219","rs926438",FALSE,0.0315,0.0037,1.23e-15,37,2.44294525841135e-81,6.1111932679712e-14,3.1230653809914e-69,0.077202801670635,0.922797198329296
